,departure_time,arrival_time,distance,duration,days_left,price,origin_airport_capacity,arrival_airport_capacity,origin_GDP,des_GDP,carrier_category,source_city_Chennai,source_city_Hyderabad,source_city_Kolkata,source_city_Mumbai,source_city_New Delhi,destination_city_Chennai,destination_city_Hyderabad,destination_city_Kolkata,destination_city_Mumbai,destination_city_New Delhi
22389,5,5,1257.382612,2.08,43,2276,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22390,0,2,1257.382612,2.17,43,2276,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22391,5,3,1257.382612,2.33,43,2276,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22392,1,1,1257.382612,2.25,43,2278,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22393,5,5,1257.382612,2.17,43,2276,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22394,2,2,1257.382612,2.25,43,2276,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22395,1,4,1257.382612,2.5,43,2276,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22396,4,0,1257.382612,2.5,43,2276,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22397,2,2,1257.382612,2.08,43,3191,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22398,4,4,1257.382612,2.25,43,3191,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22399,1,4,1257.382612,2.25,43,3611,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22400,0,2,1257.382612,2.25,43,3611,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22401,0,2,1257.382612,2.25,43,3611,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22402,5,3,1257.382612,2.25,43,3611,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22403,5,5,1257.382612,2.25,43,4873,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22404,2,2,1257.382612,2.25,43,6868,12429796,39339998,305389,598922,1,0,1,0,0,0,0,0,0,0,1
22405,5,5,1257.382612,2.25,43,6868,12429796,39339998,305389,598922,1,0,1,0,0,0,0,0,0,0,1
22406,2,2,1257.382612,2.25,44,2350,12429796,39339998,305389,598922,1,0,1,0,0,0,0,0,0,0,1
22407,5,5,1257.382612,2.25,44,2350,12429796,39339998,305389,598922,1,0,1,0,0,0,0,0,0,0,1
22408,1,4,1257.382612,2.0,44,2276,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22409,5,5,1257.382612,2.08,44,2276,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22410,0,2,1257.382612,2.17,44,2276,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22411,5,3,1257.382612,2.33,44,2276,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22412,1,1,1257.382612,2.25,44,2278,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22413,5,5,1257.382612,2.17,44,2276,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22414,2,2,1257.382612,2.25,44,2276,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22415,1,4,1257.382612,2.5,44,2276,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22416,4,0,1257.382612,2.5,44,2276,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22417,4,0,1257.382612,2.33,44,2665,12429796,39339998,305389,598922,1,0,1,0,0,0,0,0,0,0,1
22418,1,4,1257.382612,2.17,44,3085,12429796,39339998,305389,598922,1,0,1,0,0,0,0,0,0,0,1
22419,0,0,1257.382612,2.25,44,3085,12429796,39339998,305389,598922,1,0,1,0,0,0,0,0,0,0,1
22420,5,5,1257.382612,2.25,44,3191,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22421,0,2,1257.382612,2.25,44,3611,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22422,2,2,1257.382612,2.08,44,4873,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22423,4,4,1257.382612,2.25,44,4873,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22424,1,4,1257.382612,2.25,44,6133,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22425,5,5,1257.382612,2.25,44,6133,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22426,0,2,1257.382612,2.25,44,7708,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22427,5,3,1257.382612,2.25,44,10333,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22428,0,0,1257.382612,2.25,45,2200,12429796,39339998,305389,598922,1,0,1,0,0,0,0,0,0,0,1
22429,5,5,1257.382612,2.25,45,2200,12429796,39339998,305389,598922,1,0,1,0,0,0,0,0,0,0,1
22430,1,4,1257.382612,2.0,45,2350,12429796,39339998,305389,598922,1,0,1,0,0,0,0,0,0,0,1
22431,2,2,1257.382612,2.33,45,2350,12429796,39339998,305389,598922,1,0,1,0,0,0,0,0,0,0,1
22432,4,0,1257.382612,2.42,45,2350,12429796,39339998,305389,598922,1,0,1,0,0,0,0,0,0,0,1
22433,5,3,1257.382612,2.17,45,2276,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22434,4,0,1257.382612,2.33,45,2276,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22435,1,1,1257.382612,2.25,45,2278,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22436,1,4,1257.382612,2.25,45,2276,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22437,4,0,1257.382612,2.58,45,2276,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22438,2,2,1257.382612,2.25,45,2696,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22439,2,5,1257.382612,2.33,45,3191,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22440,5,3,1257.382612,2.42,45,3191,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22441,2,2,1257.382612,2.33,45,3611,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22442,1,4,1257.382612,2.42,45,3611,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22443,5,5,1257.382612,2.42,45,3611,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22444,5,3,1257.382612,2.33,45,4873,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22445,4,0,1257.382612,2.42,45,4873,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22446,1,4,1257.382612,2.0,46,2350,12429796,39339998,305389,598922,1,0,1,0,0,0,0,0,0,0,1
22447,0,0,1257.382612,2.25,46,2350,12429796,39339998,305389,598922,1,0,1,0,0,0,0,0,0,0,1
22448,5,5,1257.382612,2.25,46,2350,12429796,39339998,305389,598922,1,0,1,0,0,0,0,0,0,0,1
22449,2,2,1257.382612,2.33,46,2350,12429796,39339998,305389,598922,1,0,1,0,0,0,0,0,0,0,1
22450,4,0,1257.382612,2.42,46,2350,12429796,39339998,305389,598922,1,0,1,0,0,0,0,0,0,0,1
22451,5,3,1257.382612,2.17,46,2276,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22452,4,0,1257.382612,2.33,46,2276,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22453,1,1,1257.382612,2.25,46,2278,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22454,2,5,1257.382612,2.33,46,2278,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22455,5,3,1257.382612,2.42,46,2278,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22456,1,4,1257.382612,2.25,46,2276,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22457,2,2,1257.382612,2.25,46,2276,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22458,4,0,1257.382612,2.58,46,2276,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22459,4,0,1257.382612,2.42,46,3191,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22460,5,5,1257.382612,2.42,46,3191,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22461,2,2,1257.382612,2.33,46,3611,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22462,5,3,1257.382612,2.33,46,3611,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22463,1,4,1257.382612,2.42,46,3611,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22464,0,0,1257.382612,2.25,47,2200,12429796,39339998,305389,598922,1,0,1,0,0,0,0,0,0,0,1
22465,5,5,1257.382612,2.25,47,2200,12429796,39339998,305389,598922,1,0,1,0,0,0,0,0,0,0,1
22466,1,4,1257.382612,2.0,47,2350,12429796,39339998,305389,598922,1,0,1,0,0,0,0,0,0,0,1
22467,2,2,1257.382612,2.33,47,2350,12429796,39339998,305389,598922,1,0,1,0,0,0,0,0,0,0,1
22468,4,0,1257.382612,2.42,47,2350,12429796,39339998,305389,598922,1,0,1,0,0,0,0,0,0,0,1
22469,5,3,1257.382612,2.17,47,2276,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22470,4,0,1257.382612,2.33,47,2276,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22471,1,1,1257.382612,2.25,47,2278,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22472,2,5,1257.382612,2.33,47,2278,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22473,5,3,1257.382612,2.33,47,2278,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22474,5,5,1257.382612,2.42,47,2278,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22475,5,3,1257.382612,2.42,47,2278,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22476,1,4,1257.382612,2.25,47,2276,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22477,2,2,1257.382612,2.25,47,2276,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22478,4,0,1257.382612,2.58,47,2276,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22479,2,2,1257.382612,2.33,47,2694,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22480,4,0,1257.382612,2.42,47,2694,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22481,1,4,1257.382612,2.42,47,3191,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22482,1,4,1257.382612,2.0,48,2350,12429796,39339998,305389,598922,1,0,1,0,0,0,0,0,0,0,1
22483,0,0,1257.382612,2.25,48,2350,12429796,39339998,305389,598922,1,0,1,0,0,0,0,0,0,0,1
22484,5,5,1257.382612,2.25,48,2350,12429796,39339998,305389,598922,1,0,1,0,0,0,0,0,0,0,1
22485,2,2,1257.382612,2.33,48,2350,12429796,39339998,305389,598922,1,0,1,0,0,0,0,0,0,0,1
22486,4,0,1257.382612,2.42,48,2350,12429796,39339998,305389,598922,1,0,1,0,0,0,0,0,0,0,1
22487,5,3,1257.382612,2.17,48,2276,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22488,4,0,1257.382612,2.33,48,2276,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22489,1,1,1257.382612,2.25,48,2278,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22490,2,5,1257.382612,2.33,48,2278,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22491,1,4,1257.382612,2.25,48,2276,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22492,2,2,1257.382612,2.25,48,2276,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22493,4,0,1257.382612,2.58,48,2276,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22494,1,4,1257.382612,2.42,48,3191,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22495,4,0,1257.382612,2.42,48,3191,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22496,5,5,1257.382612,2.42,48,3191,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22497,5,3,1257.382612,2.42,48,3191,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22498,2,2,1257.382612,2.33,48,3611,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22499,5,3,1257.382612,2.33,48,7708,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22500,0,0,1257.382612,2.25,49,2200,12429796,39339998,305389,598922,1,0,1,0,0,0,0,0,0,0,1
22501,5,5,1257.382612,2.25,49,2200,12429796,39339998,305389,598922,1,0,1,0,0,0,0,0,0,0,1
22502,1,4,1257.382612,2.0,49,2350,12429796,39339998,305389,598922,1,0,1,0,0,0,0,0,0,0,1
22503,2,2,1257.382612,2.33,49,2350,12429796,39339998,305389,598922,1,0,1,0,0,0,0,0,0,0,1
22504,4,0,1257.382612,2.42,49,2350,12429796,39339998,305389,598922,1,0,1,0,0,0,0,0,0,0,1
22505,5,3,1257.382612,2.17,49,2276,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22506,4,0,1257.382612,2.33,49,2276,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22507,1,1,1257.382612,2.25,49,2278,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22508,1,4,1257.382612,2.25,49,2276,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22509,4,0,1257.382612,2.58,49,2276,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22510,2,2,1257.382612,2.25,49,2696,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22511,2,5,1257.382612,2.33,49,3191,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22512,1,4,1257.382612,2.42,49,3191,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22513,5,5,1257.382612,2.42,49,3191,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22514,5,3,1257.382612,2.42,49,3191,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22515,5,3,1257.382612,2.33,49,3611,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22516,4,0,1257.382612,2.42,49,3611,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22517,2,2,1257.382612,2.33,49,4873,12429796,39339998,305389,598922,0,0,1,0,0,0,0,0,0,0,1
22518,2,2,623.1274053,1.5,1,10648,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22519,2,5,623.1274053,1.5,1,10648,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22520,5,5,623.1274053,1.67,1,12013,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22521,5,5,623.1274053,1.67,2,5083,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22522,2,5,623.1274053,1.5,2,6291,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22523,5,5,623.1274053,1.42,2,6711,12429796,21747892,305389,224309,1,0,1,0,0,0,0,0,0,1,0
22524,4,4,623.1274053,1.58,2,6921,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22525,2,2,623.1274053,1.5,2,7866,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22526,5,5,623.1274053,1.67,2,7866,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22527,4,0,623.1274053,1.5,3,10648,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22528,2,5,623.1274053,1.5,3,10648,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22529,4,4,623.1274053,1.58,3,10648,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22530,2,2,623.1274053,1.5,3,12013,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22531,0,2,623.1274053,1.58,3,12013,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22532,5,5,623.1274053,1.67,3,12013,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22533,5,5,623.1274053,1.42,4,4453,12429796,21747892,305389,224309,1,0,1,0,0,0,0,0,0,1,0
22534,0,0,623.1274053,1.58,4,4453,12429796,21747892,305389,224309,1,0,1,0,0,0,0,0,0,1,0
22535,2,5,623.1274053,1.5,4,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22536,0,2,623.1274053,1.58,4,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22537,5,5,623.1274053,1.67,4,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22538,1,1,623.1274053,1.33,4,4611,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22539,4,0,623.1274053,1.5,4,6291,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22540,2,2,623.1274053,1.5,4,7131,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22541,4,4,623.1274053,1.58,4,7551,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22542,5,5,623.1274053,1.42,5,4453,12429796,21747892,305389,224309,1,0,1,0,0,0,0,0,0,1,0
22543,4,4,623.1274053,1.5,5,4453,12429796,21747892,305389,224309,1,0,1,0,0,0,0,0,0,1,0
22544,0,0,623.1274053,1.58,5,4453,12429796,21747892,305389,224309,1,0,1,0,0,0,0,0,0,1,0
22545,2,2,623.1274053,1.5,5,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22546,2,5,623.1274053,1.5,5,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22547,4,4,623.1274053,1.58,5,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22548,0,2,623.1274053,1.58,5,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22549,5,5,623.1274053,1.67,5,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22550,4,0,623.1274053,1.5,5,4926,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22551,5,5,623.1274053,1.42,6,4453,12429796,21747892,305389,224309,1,0,1,0,0,0,0,0,0,1,0
22552,4,4,623.1274053,1.5,6,4453,12429796,21747892,305389,224309,1,0,1,0,0,0,0,0,0,1,0
22553,0,0,623.1274053,1.58,6,4453,12429796,21747892,305389,224309,1,0,1,0,0,0,0,0,0,1,0
22554,1,1,623.1274053,1.33,6,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22555,1,1,623.1274053,1.5,6,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22556,4,0,623.1274053,1.5,6,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22557,2,5,623.1274053,1.5,6,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22558,4,4,623.1274053,1.58,6,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22559,0,2,623.1274053,1.58,6,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22560,5,5,623.1274053,1.67,6,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22561,2,2,623.1274053,1.5,6,4926,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22562,5,5,623.1274053,1.42,7,4453,12429796,21747892,305389,224309,1,0,1,0,0,0,0,0,0,1,0
22563,4,4,623.1274053,1.5,7,4453,12429796,21747892,305389,224309,1,0,1,0,0,0,0,0,0,1,0
22564,0,0,623.1274053,1.58,7,4453,12429796,21747892,305389,224309,1,0,1,0,0,0,0,0,0,1,0
22565,1,1,623.1274053,1.5,7,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22566,2,5,623.1274053,1.5,7,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22567,4,4,623.1274053,1.58,7,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22568,5,5,623.1274053,1.67,7,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22569,2,2,623.1274053,1.5,7,4926,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22570,0,2,623.1274053,1.58,7,4926,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22571,4,0,623.1274053,1.5,7,5398,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22572,5,5,623.1274053,1.67,7,8653,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22573,5,5,623.1274053,1.42,8,4453,12429796,21747892,305389,224309,1,0,1,0,0,0,0,0,0,1,0
22574,0,0,623.1274053,1.58,8,4453,12429796,21747892,305389,224309,1,0,1,0,0,0,0,0,0,1,0
22575,4,4,623.1274053,1.5,8,4506,12429796,21747892,305389,224309,1,0,1,0,0,0,0,0,0,1,0
22576,1,1,623.1274053,1.33,8,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22577,2,5,623.1274053,1.5,8,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22578,0,2,623.1274053,1.58,8,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22579,5,5,623.1274053,1.67,8,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22580,2,2,623.1274053,1.5,8,4611,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22581,4,0,623.1274053,1.5,8,4926,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22582,1,1,623.1274053,1.5,8,5031,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22583,4,4,623.1274053,1.58,8,5136,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22584,5,5,623.1274053,1.67,8,6973,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22585,5,5,623.1274053,1.42,9,4453,12429796,21747892,305389,224309,1,0,1,0,0,0,0,0,0,1,0
22586,4,4,623.1274053,1.5,9,4453,12429796,21747892,305389,224309,1,0,1,0,0,0,0,0,0,1,0
22587,0,0,623.1274053,1.58,9,4453,12429796,21747892,305389,224309,1,0,1,0,0,0,0,0,0,1,0
22588,1,1,623.1274053,1.5,9,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22589,2,5,623.1274053,1.5,9,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22590,4,4,623.1274053,1.58,9,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22591,5,5,623.1274053,1.67,9,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22592,4,0,623.1274053,1.5,9,5031,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22593,2,2,623.1274053,1.5,9,5031,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22594,0,2,623.1274053,1.58,9,5661,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22595,5,5,623.1274053,1.67,9,12118,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22596,5,5,623.1274053,1.42,10,4453,12429796,21747892,305389,224309,1,0,1,0,0,0,0,0,0,1,0
22597,4,4,623.1274053,1.5,10,4453,12429796,21747892,305389,224309,1,0,1,0,0,0,0,0,0,1,0
22598,1,1,623.1274053,1.5,10,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22599,4,0,623.1274053,1.5,10,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22600,4,4,623.1274053,1.58,10,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22601,0,0,623.1274053,1.58,10,4873,12429796,21747892,305389,224309,1,0,1,0,0,0,0,0,0,1,0
22602,2,5,623.1274053,1.5,10,4611,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22603,5,5,623.1274053,1.67,10,5136,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22604,2,2,623.1274053,1.5,10,5871,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22605,0,2,623.1274053,1.58,10,6448,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22606,5,5,623.1274053,1.67,10,8653,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22607,5,5,623.1274053,1.42,11,4453,12429796,21747892,305389,224309,1,0,1,0,0,0,0,0,0,1,0
22608,4,4,623.1274053,1.5,11,4453,12429796,21747892,305389,224309,1,0,1,0,0,0,0,0,0,1,0
22609,0,0,623.1274053,1.58,11,4453,12429796,21747892,305389,224309,1,0,1,0,0,0,0,0,0,1,0
22610,1,1,623.1274053,1.33,11,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22611,1,1,623.1274053,1.5,11,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22612,4,0,623.1274053,1.5,11,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22613,2,2,623.1274053,1.5,11,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22614,2,5,623.1274053,1.5,11,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22615,4,4,623.1274053,1.58,11,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22616,0,2,623.1274053,1.58,11,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22617,5,5,623.1274053,1.67,11,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22618,5,5,623.1274053,1.67,11,6973,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22619,5,5,623.1274053,1.42,12,4453,12429796,21747892,305389,224309,1,0,1,0,0,0,0,0,0,1,0
22620,4,4,623.1274053,1.5,12,4453,12429796,21747892,305389,224309,1,0,1,0,0,0,0,0,0,1,0
22621,0,0,623.1274053,1.58,12,4453,12429796,21747892,305389,224309,1,0,1,0,0,0,0,0,0,1,0
22622,1,1,623.1274053,1.5,12,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22623,4,0,623.1274053,1.5,12,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22624,2,2,623.1274053,1.5,12,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22625,2,5,623.1274053,1.5,12,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
22626,4,4,623.1274053,1.58,12,4453,12429796,21747892,305389,224309,0,0,1,0,0,0,0,0,0,1,0
